,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21145,0,1,2,3,4,5,6,7,8,0.6171182032245763,1.7530612423846796,37.186067518265595,-7.643107036376841e-16,3.808064974464287e-14,simulated,simulated,simulated,2
21196,3,1,8,6,0,7,5,4,2,0.6171182032245763,1.7530612423846796,37.186067518265595,-7.643107036376841e-16,3.8413716652030416e-14,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21352,1,4,8,5,2,3,7,6,0,0.6171182032245763,1.7530612423846794,37.186067518265595,-7.643107036376841e-16,3.83026943495679e-14,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21241,3,1,8,7,2,5,4,6,0,0.6171182032245763,1.7530612423846796,37.186067518265595,-7.643107036376841e-16,3.8413716652030416e-14,[AM-50]  Yuracaré (Yuracaré) ,americas,real,2
21174,7,8,1,5,2,3,0,4,6,0.6171182032245763,1.7530612423846796,37.186067518265595,-7.643107036376841e-16,3.7969627442180354e-14,Basque,europe,real,2
21160,2,6,0,5,3,4,7,8,1,0.6171182032245763,1.7530612423846799,37.186067518265595,-7.643107036376841e-16,3.83026943495679e-14,"Macedonian (Indo-European, Slavic)",europe,real,2
21224,7,0,8,3,4,6,2,5,1,0.6171182032245761,1.7530612423846794,37.186067518265595,-5.732330277282631e-16,3.8413716652030416e-14,"Arabic, Modern Standard (Afro-Asiatic, Semitic)",asia,real,2
21252,6,3,1,5,2,8,7,4,0,0.6171182032245761,1.7530612423846794,37.186067518265595,-5.732330277282631e-16,3.83026943495679e-14,"[AM-24]  Lakota (Siouan, Core Siouan)",americas,real,2
21211,3,2,8,1,4,5,7,0,6,0.6171182032245761,1.7530612423846796,37.186067518265595,-5.732330277282631e-16,3.8413716652030416e-14,Yugh (Yeniseian),asia,real,2
21318,7,3,8,2,6,0,1,4,5,0.6171182032245761,1.7530612423846794,37.186067518265595,-5.732330277282631e-16,3.83026943495679e-14,"Tamasheq, Tadraq (Afro-Asiatic, Berber)",africa,real,2
21325,1,3,8,6,4,7,5,2,0,0.6171182032245761,1.7530612423846794,37.186067518265595,-5.732330277282631e-16,3.808064974464287e-14,"[OC-19]  Komnzo (Morehead-Wasur, Eastern Tonda)",oceania,real,2
21250,1,4,3,7,2,8,6,0,5,0.6171182032245761,1.7530612423846794,37.186067518265595,-5.732330277282631e-16,3.8413716652030416e-14,"[AM-20]  Klamath (Penutian, Klamath-Modoc) ",americas,real,2
21270,3,0,6,5,7,4,1,8,2,0.6171182032245761,1.7530612423846796,37.186067518265595,-5.732330277282631e-16,3.83026943495679e-14,"Apache, San Carlos (Athabaskan-Eyak-Tlingit, Athabaskan) ",americas,real,2
21343,6,3,4,7,2,8,5,1,0,0.6171182032245761,1.7530612423846794,37.186067518265595,-5.732330277282631e-16,3.83026943495679e-14,"[OC-47]  Yawuru (Nyulnyulan, Eastern)",oceania,real,2
21157,7,5,4,0,8,1,2,3,6,0.6171182032245761,1.7530612423846796,37.186067518265595,-5.732330277282631e-16,3.8413716652030416e-14,Turkish (Turkic),europe,real,2
21359,3,7,4,5,8,1,6,2,0,0.6171182032245761,1.7530612423846796,37.186067518265595,-5.732330277282631e-16,3.83026943495679e-14,"Arrernte, Eastern (Pama-Nyungan, Aranda) ",oceania,real,2
21353,2,3,8,5,4,1,0,7,6,0.6171182032245761,1.7530612423846794,37.186067518265595,-5.732330277282631e-16,3.8413716652030416e-14,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
